point,gentry_transect,meter,circumference,dbh,stem,family,genus,species,name,code
AZ001,AZGEN001,5,77,24.51,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ001,AZGEN001,7,12,3.82,1,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,7,11,3.5,2,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,7,11,3.5,3,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,9,103.8,33.04,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ001,AZGEN001,10,30,9.55,1,Menispermaceae,Hyperbaena,tonduzii,Hyperbaena tonduzii,HYPETO
AZ001,AZGEN001,12,17,5.41,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ001,AZGEN001,13,12,3.82,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ001,AZGEN001,16,185,58.89,1,Fabaceae,Platymiscium,pinnatum,Platymiscium pinnatum,
AZ001,AZGEN001,20,44,14.01,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ001,AZGEN001,22,90,28.65,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ001,AZGEN001,23,18,5.73,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ001,AZGEN001,23,15,4.77,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ001,AZGEN001,25,20,6.37,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ001,AZGEN001,26.5,33,10.5,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ001,AZGEN001,28.5,30,9.55,1,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,28.5,26,8.28,2,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,28.5,11,3.5,3,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,28.5,10,3.18,4,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,28.5,9,2.86,5,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,28.5,21,6.68,6,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,28.5,12,3.82,7,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ001,AZGEN001,29,55,17.51,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ001,AZGEN001,29,78,24.83,2,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ001,AZGEN001,29,69,21.96,3,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ001,AZGEN001,41,74,23.55,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ001,AZGEN001,43.5,114.2,36.35,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ001,AZGEN001,43.5,26,8.28,2,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ001,AZGEN001,47,85,27.06,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ001,AZGEN001,47,111,35.33,2,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ001,AZGEN001,47,164,52.2,1,Combretaceae,Terminalia,amazonia,Terminalia amazonia,TERMAM
AZ001,AZGEN001,48,22,7,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ002,AZGEN002,5,15,4.77,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ002,AZGEN002,5.5,11,3.5,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,6,30,9.55,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,10,15,4.77,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,12.5,73,23.24,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ002,AZGEN002,12.5,58.5,18.62,2,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ002,AZGEN002,16.5,22,7,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ002,AZGEN002,19,18,5.73,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,21.5,20,6.37,1,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ002,AZGEN002,21.5,12,3.82,2,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ002,AZGEN002,23,21.5,6.84,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,23,17,5.41,1,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ002,AZGEN002,23.5,19.2,6.11,1,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ002,AZGEN002,25,48.5,15.44,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,26,17,5.41,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,26,16,5.09,2,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,26,28,8.91,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ002,AZGEN002,28.5,26,8.28,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ002,AZGEN002,30,15,4.77,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,31,37.2,11.84,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ002,AZGEN002,33,19,6.05,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ002,AZGEN002,34,36,11.46,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ002,AZGEN002,36,14,4.46,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ002,AZGEN002,41,15.5,4.93,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ002,AZGEN002,42,45,14.32,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ002,AZGEN002,45,11.2,3.57,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ003,AZGEN003,2.5,48.6,15.47,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ003,AZGEN003,3.5,51,16.23,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ003,AZGEN003,11,15,4.77,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ003,AZGEN003,11.5,43.6,13.88,1,Annonaceae,Annona,purpurea,Annona purpurea,ANNOPU
AZ003,AZGEN003,12,24,7.64,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ003,AZGEN003,13,12,3.82,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ003,AZGEN003,16,17,5.41,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ003,AZGEN003,21,18.6,5.92,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ003,AZGEN003,22.5,12,3.82,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ003,AZGEN003,29,27.6,8.79,1,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,29,27.8,8.85,2,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,29,15,4.77,3,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,29,14,4.46,4,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,29,15,4.77,5,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,29,23.4,7.45,6,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,29,59.2,18.84,7,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,29,36,11.46,8,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,29,31,9.87,9,Sapotaceae,Pouteria,campechiana,Pouteria campechiana,POUTCA
AZ003,AZGEN003,34,16,5.09,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ003,AZGEN003,40,43.5,13.85,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ003,AZGEN003,43,30,9.55,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ003,AZGEN003,44.5,19,6.05,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ003,AZGEN003,46,70,22.28,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ003,AZGEN003,46,85,27.06,2,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ003,AZGEN003,50,21,6.68,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ004,AZGEN004,0.5,9,2.86,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ004,AZGEN004,6.7,23,7.32,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ004,AZGEN004,7,14,4.46,1,Capparaceae,Morisonia,cynophallophora,Morisonia cynophallophora,CAPPCY
AZ004,AZGEN004,9.7,37,11.78,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ004,AZGEN004,13.7,102,32.47,1,Polygonaceae,Coccoloba,lasseri,Coccoloba lasseri,COCCLA
AZ004,AZGEN004,14,69,21.96,1,Anacardiaceae,Spondias,mombin,Spondias mombin,SPONMO
AZ004,AZGEN004,18,18,5.73,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ004,AZGEN004,21.4,9,2.86,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ004,AZGEN004,22.2,18,5.73,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ004,AZGEN004,25.9,35,11.14,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ004,AZGEN004,28.4,21,6.68,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ004,AZGEN004,33,11.4,3.63,1,Malvaceae,Pseudobombax,septenatum,Pseudobombax septenatum,PSE1SE
AZ004,AZGEN004,33.8,42,13.37,1,Rubiaceae,Chomelia,spinosa,Chomelia spinosa,CHOMSP
AZ004,AZGEN004,33.8,51,16.23,2,Rubiaceae,Chomelia,spinosa,Chomelia spinosa,CHOMSP
AZ004,AZGEN004,35.2,15,4.77,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ004,AZGEN004,37,62,19.74,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ004,AZGEN004,42,14,4.46,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ004,AZGEN004,42.3,13.8,4.39,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ004,AZGEN004,45.3,56,17.83,1,Meliaceae,Cedrela,odorata,Cedrela odorata,CEDROD
AZ004,AZGEN004,47.2,14.6,4.65,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ005,AZGEN005,10.6,34.6,11.01,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ005,AZGEN005,10.6,22.6,7.19,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ005,AZGEN005,12.8,56,17.83,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ005,AZGEN005,13.1,10.8,3.44,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ005,AZGEN005,14,21,6.68,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ005,AZGEN005,15.2,26,8.28,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ005,AZGEN005,15.7,22,7,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ005,AZGEN005,18,8,2.55,1,Bignoniaceae,Mansoa,sp. 1,Mansoa sp. 1,
AZ005,AZGEN005,23,65.8,20.94,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ005,AZGEN005,24.5,33,10.5,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ005,AZGEN005,30.4,12,3.82,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ005,AZGEN005,34.2,29,9.23,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ005,AZGEN005,35.1,53.4,17,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ005,AZGEN005,37,60,19.1,1,Menispermaceae,Hyperbaena,tonduzii,Hyperbaena tonduzii,HYPETO
AZ005,AZGEN005,39.6,12,3.82,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ005,AZGEN005,41.7,13,4.14,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ005,AZGEN005,42.3,10,3.18,1,Rubiaceae,Chomelia,spinosa,Chomelia spinosa,CHOMSP
AZ005,AZGEN005,42.5,14,4.46,1,Anacardiaceae,Astronium,graveolens,Astronium graveolens,AST2GR
AZ005,AZGEN005,42.9,61.2,19.48,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ005,AZGEN005,47.3,10,3.18,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ005,AZGEN005,48.2,70,22.28,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ005,AZGEN005,48.2,56,17.83,2,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ006,AZGEN006,5.1,12.4,3.95,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ006,AZGEN006,7.4,31.2,9.93,1,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ006,AZGEN006,7.4,30.8,9.8,2,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ006,AZGEN006,7.4,27.6,8.79,3,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ006,AZGEN006,7.4,24,7.64,4,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ006,AZGEN006,7.4,23.2,7.38,5,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ006,AZGEN006,7.4,19.6,6.24,6,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ006,AZGEN006,7.4,18,5.73,7,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ006,AZGEN006,7.4,14.8,4.71,8,Lamiaceae,Aegiphila,deppeana,Aegiphila deppeana,
AZ006,AZGEN006,11.1,21,6.68,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ006,AZGEN006,12.4,27,8.59,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ006,AZGEN006,14.1,8,2.55,1,Bignoniaceae,Cf Fridericia,patellifera,Cf Fridericia patellifera,
AZ006,AZGEN006,17.1,12,3.82,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ006,AZGEN006,17.4,11,3.5,1,Malvaceae,Heliocarpus,americanus,Heliocarpus americanus,HELIAM
AZ006,AZGEN006,18,126,40.11,1,Fabaceae,Hymenaea,courbaril,Hymenaea courbaril,HYMECO
AZ006,AZGEN006,18.2,50,15.92,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ006,AZGEN006,20.3,17.6,5.6,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ006,AZGEN006,23.5,19,6.05,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ006,AZGEN006,24.7,14.4,4.58,1,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,RONDHA
AZ006,AZGEN006,26,23,7.32,1,Burseraceae,Bursera,simaruba,Bursera simaruba,BURSSI
AZ006,AZGEN006,35.6,8,2.55,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ006,AZGEN006,35.7,14.4,4.58,1,Malvaceae,Pseudobombax,septenatum,Pseudobombax septenatum,PSE1SE
AZ006,AZGEN006,41.5,30,9.55,1,Fabaceae,Hymenaea,courbaril,Hymenaea courbaril,HYMECO
AZ006,AZGEN006,46.8,57,18.14,1,Euphorbiaceae,Sapium,glandulosum,Sapium glandulosum,SAPIAU
AZ007,AZGEN007,2.2,17.8,5.67,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ007,AZGEN007,2.2,16.8,5.35,2,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ007,AZGEN007,5.6,22.2,7.07,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ007,AZGEN007,5.6,12.8,4.07,2,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ007,AZGEN007,12.7,7.8,2.48,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ007,AZGEN007,15,11,3.5,1,Bignoniaceae,Tabebuia,rosea,Tabebuia rosea,TAB1RO
AZ007,AZGEN007,15.7,60,19.1,1,Fabaceae,Pseudosamanea,guachapele,Pseudosamanea guachapele,ALBIGU
AZ007,AZGEN007,25.5,44.6,14.2,1,Meliaceae,Cedrela,odorata,Cedrela odorata,CEDROD
AZ007,AZGEN007,26.4,38.6,12.29,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ007,AZGEN007,32,22,7,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ007,AZGEN007,37.6,10.4,3.31,1,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,RONDHA
AZ007,AZGEN007,37.6,8.2,2.61,2,Rubiaceae,Rondeletia,hameliifolia,Rondeletia hameliifolia,RONDHA
AZ007,AZGEN007,40,95.4,30.37,1,Meliaceae,Cedrela,odorata,Cedrela odorata,CEDROD
AZ007,AZGEN007,41.4,8.4,2.67,1,Malpighiaceae,Byrsonima,crassifolia,Byrsonima crassifolia,BYRSCR
AZ007,AZGEN007,46.6,16.4,5.22,1,Fabaceae,Machaerium,isadelphum,Machaerium isadelphum,
AZ007,AZGEN007,46.6,10,3.18,2,Fabaceae,Machaerium,isadelphum,Machaerium isadelphum,
AZ007,AZGEN007,46.6,10,3.18,3,Fabaceae,Machaerium,isadelphum,Machaerium isadelphum,
AZ008,AZGEN008,3,17,5.41,1,Fabaceae,Pithecellobium,oblongum,Pithecellobium oblongum,PIT1UN
AZ008,AZGEN008,4,19,6.05,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,4.8,9,2.86,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ008,AZGEN008,4.8,8.5,2.71,2,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ008,AZGEN008,4.8,8,2.55,3,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ008,AZGEN008,4.8,12,3.82,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,9.65,10,3.18,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,10.45,32.8,10.44,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ008,AZGEN008,10.7,10,3.18,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ008,AZGEN008,10.8,12,3.82,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,10.8,10.6,3.37,2,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,10.8,8.4,2.67,3,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,13.8,9,2.86,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,14.4,15,4.77,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ008,AZGEN008,14.8,12,3.82,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ008,AZGEN008,18,30.6,9.74,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ008,AZGEN008,29,12.6,4.01,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ008,AZGEN008,30.9,16.2,5.16,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ008,AZGEN008,33.6,13.4,4.27,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,33.6,13.4,4.27,2,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,33.6,11.8,3.76,3,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,33.6,10.4,3.31,4,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,34.7,13.4,4.27,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,46,11,3.5,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ008,AZGEN008,46.6,48.8,15.53,1,Fabaceae,Pithecellobium,oblongum,Pithecellobium oblongum,PIT1UN
AZ008,AZGEN008,48,13,4.14,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ009,AZGEN009,1.4,19.4,6.18,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ009,AZGEN009,3.6,8.6,2.74,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ009,AZGEN009,3.7,9.4,2.99,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ009,AZGEN009,4.2,39.6,12.61,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ009,AZGEN009,4.3,19,6.05,1,Rubiaceae,Genipa,americana,Genipa americana,GENIAM
AZ009,AZGEN009,5.6,40,12.73,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ009,AZGEN009,6.1,18,5.73,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ009,AZGEN009,6.2,36,11.46,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ009,AZGEN009,7.2,15.8,5.03,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ009,AZGEN009,7.2,12,3.82,2,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ009,AZGEN009,9.1,9,2.86,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ009,AZGEN009,15.4,23,7.32,1,Lauraceae,Ocotea,puberula,Ocotea puberula,OCOTPU
AZ009,AZGEN009,16.2,8,2.55,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ009,AZGEN009,16.2,16,5.09,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ009,AZGEN009,18.8,9,2.86,1,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ009,AZGEN009,18.8,8.6,2.74,2,Bignoniaceae,Bignonia,aequinoctialis,Bignonia aequinoctialis,
AZ009,AZGEN009,19.7,60.8,19.35,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ009,AZGEN009,20.5,25.4,8.09,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ009,AZGEN009,21.3,23,7.32,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ009,AZGEN009,23.5,23.8,7.58,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ009,AZGEN009,26.6,16,5.09,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ009,AZGEN009,30.3,15.8,5.03,1,Fabaceae,Schnella,guianensis,Schnella guianensis,
AZ009,AZGEN009,32.55,14.6,4.65,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ009,AZGEN009,34.1,44,14.01,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ009,AZGEN009,34.85,19.2,6.11,1,Fabaceae,Pithecellobium,oblongum,Pithecellobium oblongum,PIT1UN
AZ009,AZGEN009,36.45,13.6,4.33,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ009,AZGEN009,37.6,8,2.55,1,Rubiaceae,Calycophyllum,candidissimum,Calycophyllum candidissimum,CAL2CA
AZ009,AZGEN009,46.4,41,13.05,1,Fabaceae,Pseudalbizzia,adinocephala,Pseudalbizzia adinocephala,ALBIAD
AZ009,AZGEN009,47.8,58.4,18.59,1,Boraginaceae,Cordia,alliodora,Cordia alliodora,CORDAL
AZ010,AZGEN010,1,96,30.56,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ010,AZGEN010,23,47,14.96,1,Fabaceae,Gliricidia,sepium,Gliricidia sepium,GLIRSE
AZ010,AZGEN010,23,85,27.06,1,Fabaceae,Gliricidia,sepium,Gliricidia sepium,GLIRSE
AZ010,AZGEN010,38,47,14.96,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ010,AZGEN010,37,18,5.73,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ010,AZGEN010,46,83,26.42,1,Fabaceae,Platymiscium,pinnatum,Platymiscium pinnatum,
AZ010,AZGEN010,50,115,36.61,1,Arecaceae,Astrocaryum,standleyanum,Astrocaryum standleyanum,AST1ST
AZ011,AZGEN011,1,73,23.24,1,Malvaceae,Guazuma,ulmifolia,Guazuma ulmifolia,GUAZUL
AZ011,AZGEN011,8.5,76,24.19,1,Fabaceae,Platymiscium,pinnatum,Platymiscium pinnatum,
AZ011,AZGEN011,15,11,3.5,1,Fabaceae,Vachellia,collinsii,Vachellia collinsii,ACACCO
AZ011,AZGEN011,19,9,2.86,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ011,AZGEN011,24.5,71,22.6,1,Fabaceae,Platymiscium,pinnatum,Platymiscium pinnatum,
AZ011,AZGEN011,31,53,16.87,1,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ011,AZGEN011,31,15,4.77,2,Bignoniaceae,Handroanthus,guayacan,Handroanthus guayacan,TAB1GU
AZ011,AZGEN011,35,120,38.2,1,Fabaceae,Pseudosamanea,guachapele,Pseudosamanea guachapele,ALBIGU
